review_id,review_text,sentiment_label,sentiment_score,identified_themes,bank
1529,very fast also nice app i love it,positive,0.9998733997344971,['User Interface & Experience'],Bank of Abyssinia
1530,Excellent,positive,0.9998434782028198,['Other'],Bank of Abyssinia
1531,በጣም አስቸጋሪ እና አዳጋች የሆነ አሠራር ነው የሚጠቀመው ግብይት መፈፀም ክፍያው ተቆርጦ ሎክ አካውንት በማለት ያስቀምጣል በሌላ አማራጭ ከከፈሉ በኃላ ተመላሽ እንኳን አያደርግም,negative,-0.9615164399147034,['Other'],Bank of Abyssinia
1532,"By far the nicest looking app by an Ethiopian Bank. But it's functionality is weak. It is full of Transaction error, Function Error. Kudos, but it needs more backend work.",negative,-0.9993565678596497,"['Account Access Issues', 'User Interface & Experience']",Bank of Abyssinia
1533,Very bad 👎,negative,-0.9998021721839905,['Other'],Bank of Abyssinia
1534,Not reliable always with some issues,negative,-0.9995911717414856,['Other'],Bank of Abyssinia
1535,Right one,positive,0.9998385906219482,['Other'],Bank of Abyssinia
1536,"So BoA, your last application was horrible and buggy. And we thought ""finally!! a functional new app with better UI."" But It didn't last long, a non existent connection error at login.... Please just fix your app to the simplest functional form and it would be up to your other service standards.",negative,-0.9980742931365967,"['Account Access Issues', 'User Interface & Experience', 'Customer Support', 'Feature Requests']",Bank of Abyssinia
1537,"It has good backgroud and simple. But keeps saying no conectivty , login, Close immediately you made it porly not woriking on stable network!!!",negative,-0.7382349371910095,"['Account Access Issues', 'User Interface & Experience']",Bank of Abyssinia
1538,Very good,positive,0.9998520612716675,['User Interface & Experience'],Bank of Abyssinia
1539,"It was working fine a couple of days ago, in the utilities section of payment it only provides a few services but that is OK for now but my issue is it has started crashing down these past 2 days",negative,-0.9992096424102783,"['Transaction Performance', 'Customer Support']",Bank of Abyssinia
1540,"This app is awesome, I like the features",positive,0.9998729228973389,['Feature Requests'],Bank of Abyssinia
1541,Ayseram,negative,-0.6560927033424377,['Other'],Bank of Abyssinia
1542,"The app is a total waste of time, it glitches, doesn't log in fast, super slow.",negative,-0.9996176958084106,['Transaction Performance'],Bank of Abyssinia
1543,Very very bad app,negative,-0.9997959733009338,['Other'],Bank of Abyssinia
1544,nice,positive,0.9998552799224854,['User Interface & Experience'],Bank of Abyssinia
1545,Not work this app ...what is the problem,negative,-0.9997695088386536,['Other'],Bank of Abyssinia
1546,the new updated app exception handling for connection fluctuations is so exhausting which lead users to login repeated times.,negative,-0.9997285008430481,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Bank of Abyssinia
1547,"Some problem this app,",negative,-0.9994459748268127,['Other'],Bank of Abyssinia
1548,It keeps on crashing,neutral,-0.5192322134971619,['Transaction Performance'],Bank of Abyssinia
1549,poor performance,negative,-0.999767005443573,['Other'],Bank of Abyssinia
1550,Hey no working,negative,-0.9963237047195435,['Other'],Bank of Abyssinia
1551,Good,positive,0.9998161196708679,['User Interface & Experience'],Bank of Abyssinia
1552,It's good app tnx for u new update it's very easy to using this app they add some future tnx Abyssinia bank,positive,0.996093213558197,"['User Interface & Experience', 'Feature Requests']",Bank of Abyssinia
1553,A lot of the app's features have been rearranged but sometimes it works sometimes it doesnt...and that makes it less reliable specially at times of need...pls improve it,negative,-0.9991328120231628,"['Transaction Performance', 'Feature Requests']",Bank of Abyssinia
1554,Good app,positive,0.9998493194580078,['User Interface & Experience'],Bank of Abyssinia
1555,Now am confused upgrade or downgrade 🤔,negative,-0.9976465106010437,['User Interface & Experience'],Bank of Abyssinia
1556,Wowww,positive,0.9972698092460632,['Other'],Bank of Abyssinia
1557,wow good job BOA,positive,0.9998181462287903,['User Interface & Experience'],Bank of Abyssinia
1558,Vary good app,positive,0.9998146891593933,['User Interface & Experience'],Bank of Abyssinia
1559,መቸሸጠ,negative,-0.6970564723014832,['Other'],Dashen Bank
1560,wow,positive,0.999592125415802,['User Interface & Experience'],Dashen Bank
1561,gadaa,negative,-0.7211450934410095,['Other'],Dashen Bank
1562,Massive upgrade from the Amole app.,positive,0.9646419882774353,['Other'],Dashen Bank
1563,good,positive,0.9998161196708679,['User Interface & Experience'],Dashen Bank
1564,very good for this app,positive,0.9998138546943665,['User Interface & Experience'],Dashen Bank
1565,top,positive,0.9997069239616394,['Other'],Dashen Bank
1566,this app better than Amole . but the biometric on new update doesn't work,negative,-0.999607503414154,['Feature Requests'],Dashen Bank
1567,Wow,positive,0.999592125415802,['User Interface & Experience'],Dashen Bank
1568,good,positive,0.9998161196708679,['User Interface & Experience'],Dashen Bank
1569,wow to it saff and this app,positive,0.9985711574554443,['User Interface & Experience'],Dashen Bank
1570,it too slow,negative,-0.9996801614761353,['Transaction Performance'],Dashen Bank
1571,ዳሽን ባንክ ይለያል,negative,-0.8337253928184509,['Other'],Dashen Bank
1572,real life changer,positive,0.9997788071632385,['Other'],Dashen Bank
1573,👍👍👍,negative,-0.6970564723014832,['Other'],Dashen Bank
1574,good,positive,0.9998161196708679,['User Interface & Experience'],Dashen Bank
1575,nice application,positive,0.9998229146003723,['User Interface & Experience'],Dashen Bank
1576,wow,positive,0.999592125415802,['User Interface & Experience'],Dashen Bank
1577,useless app ever loading take long,negative,-0.9997350573539734,['Other'],Dashen Bank
1578,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",positive,0.999617338180542,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Dashen Bank
1579,very useful App,positive,0.9995785355567932,['Other'],Dashen Bank
1580,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",negative,-0.8351492881774902,['Feature Requests'],Dashen Bank
1581,Wawww,negative,-0.9418038129806519,['Other'],Dashen Bank
1582,it is good but some times says duplicate transaction why?,negative,-0.9836630821228027,['User Interface & Experience'],Dashen Bank
1583,very Nice,positive,0.9998563528060913,['User Interface & Experience'],Dashen Bank
1584,its best,positive,0.9998121857643127,['User Interface & Experience'],Dashen Bank
1585,it is not as good as to the other mobile bank app.,negative,-0.999786913394928,['User Interface & Experience'],Dashen Bank
1586,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",positive,0.9996517896652222,['User Interface & Experience'],Dashen Bank
1587,wow,positive,0.999592125415802,['User Interface & Experience'],Dashen Bank
1588,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,negative,-0.9939862489700317,"['User Interface & Experience', 'Feature Requests']",Dashen Bank
1589,good,positive,0.9998161196708679,['User Interface & Experience'],Dashen Bank
1590,its best,positive,0.9998121857643127,['User Interface & Experience'],Dashen Bank
1591,The best app ever in finance sector,positive,0.9998089671134949,['User Interface & Experience'],Dashen Bank
1592,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,negative,-0.9983357787132263,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1593,dashen bank or dashen super app?,negative,-0.9937525391578674,['User Interface & Experience'],Dashen Bank
1594,wowwwe app,positive,0.9829692840576172,['User Interface & Experience'],Dashen Bank
1595,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,negative,-0.9994332194328308,"['Account Access Issues', 'Transaction Performance']",Dashen Bank
1596,always lagging,negative,-0.9998013377189636,['Other'],Dashen Bank
1597,Amazing Application...,positive,0.9998786449432373,['User Interface & Experience'],Dashen Bank
1598,Fantastic,positive,0.9998743534088135,['Other'],Dashen Bank
1599,"Dashen bank app is very good, but sometimes it is not working well",negative,-0.9976341724395752,['User Interface & Experience'],Dashen Bank
1600,its my choice,positive,0.9962010979652405,['Other'],Dashen Bank
1601,wow apo,positive,0.9994785189628601,['User Interface & Experience'],Dashen Bank
1602,awesome app keep going,positive,0.9998502731323242,['Other'],Dashen Bank
1603,wow,positive,0.999592125415802,['User Interface & Experience'],Dashen Bank
1604,👍,negative,-0.6970564723014832,['Other'],Dashen Bank
1605,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",positive,0.9992207288742065,['Transaction Performance'],Dashen Bank
1606,Game changer,positive,0.9887570738792419,['Other'],Dashen Bank
1607,Totally amazing,positive,0.9998782873153687,['User Interface & Experience'],Dashen Bank
1608,super 😎,positive,0.9331684112548828,['User Interface & Experience'],Dashen Bank
1609,what a helpful app!!!!,positive,0.9990901947021484,['Customer Support'],Dashen Bank
1610,Good,positive,0.9998161196708679,['User Interface & Experience'],Dashen Bank
1611,nice,positive,0.9998552799224854,['User Interface & Experience'],Dashen Bank
1612,wow,positive,0.999592125415802,['User Interface & Experience'],Dashen Bank
1613,"To be honest, best banking and lifestyle app in Ethiopia.",positive,0.9997262358665466,['User Interface & Experience'],Dashen Bank
1614,fast,positive,0.9989494681358337,['Transaction Performance'],Dashen Bank
1615,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",positive,0.9966461062431335,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1616,"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",positive,0.9991555213928223,"['User Interface & Experience', 'Feature Requests']",Dashen Bank
1617,good,positive,0.9998161196708679,['User Interface & Experience'],Dashen Bank
1618,Amazing app super easy to use and best design. loved it.,positive,0.9998630285263062,"['Account Access Issues', 'User Interface & Experience']",Dashen Bank
1619,its the best ever,positive,0.9998552799224854,['User Interface & Experience'],Dashen Bank
1620,nice,positive,0.9998552799224854,['User Interface & Experience'],Dashen Bank
1621,excellent game changer App,positive,0.9998358488082886,['Other'],Dashen Bank
1622,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,positive,0.9995176792144775,['User Interface & Experience'],Dashen Bank
1623,it seems me logging out within minutes,negative,-0.9982207417488098,['Other'],Dashen Bank
1624,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,negative,-0.9857989549636841,"['Account Access Issues', 'User Interface & Experience']",Dashen Bank
1625,yes i want dashen super open,positive,0.9994350075721741,['User Interface & Experience'],Dashen Bank
1626,Best App,positive,0.999686598777771,['User Interface & Experience'],Dashen Bank
1627,faster than this version,positive,0.9991979002952576,['Transaction Performance'],Dashen Bank
1628,"Best UI mobile banking app, props to design team",positive,0.9991565942764282,"['Account Access Issues', 'User Interface & Experience']",Dashen Bank
1629,thank you,positive,0.9998352527618408,['Other'],Dashen Bank
1630,great app,positive,0.999821126461029,['Other'],Dashen Bank
1631,bad.,negative,-0.9997698664665222,['Other'],Dashen Bank
1632,Dashen bank always one step ahead,positive,0.9996015429496765,['Transaction Performance'],Dashen Bank
1633,dashen super app is secure band very easy,positive,0.9899651408195496,['User Interface & Experience'],Dashen Bank
1634,It is very fast and secured mobile banking app! I like this app!,positive,0.9995939135551453,['Transaction Performance'],Dashen Bank
1635,best app I have ever seen,positive,0.9996102452278137,['User Interface & Experience'],Dashen Bank
1636,best of best,positive,0.9997496008872986,['User Interface & Experience'],Dashen Bank
1637,waw,negative,-0.7346174120903015,['Other'],Dashen Bank
1638,best app,positive,0.999686598777771,['User Interface & Experience'],Dashen Bank
1639,Its slow when i try to see the Recent Transaction and stucked,negative,-0.9992387294769287,['Transaction Performance'],Dashen Bank
1640,wowslnwoooo wowwww amazing !!!!!!!!,positive,0.9997221827507019,['User Interface & Experience'],Dashen Bank
1641,wow appl,positive,0.9994691014289856,['User Interface & Experience'],Dashen Bank
1642,why do i have to change a pin number i use my finger print so dummy,negative,-0.9994646906852722,['Other'],Dashen Bank
1643,very nice,positive,0.9998563528060913,['User Interface & Experience'],Dashen Bank
1644,great,positive,0.9998630285263062,['Other'],Dashen Bank
1645,It is one of the best app ever use it and do it,positive,0.9997931122779846,['User Interface & Experience'],Dashen Bank
1646,"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",negative,-0.9997708201408386,"['Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank
1647,"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",positive,0.9996446371078491,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience']",Dashen Bank
1648,Very easy and Fast.,positive,0.9995487332344055,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1649,Incomparably user-friendly and fast app for mobile banking.,negative,-0.9392759799957275,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1650,"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",negative,-0.9993688464164734,"['User Interface & Experience', 'Customer Support']",Dashen Bank
1651,execellent,negative,-0.9866806864738464,['Other'],Dashen Bank
1652,"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",positive,0.9998038411140442,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1653,All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,negative,-0.759853184223175,['Other'],Dashen Bank
1654,it is incredible product.,positive,0.9998867511749268,['Other'],Dashen Bank
1655,"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",positive,0.9997783303260803,"['User Interface & Experience', 'Feature Requests']",Dashen Bank
1656,best app,positive,0.999686598777771,['User Interface & Experience'],Dashen Bank
1657,ok,positive,0.9997851252555847,['Other'],Dashen Bank
1658,"It's an amazing app, experience it!!",positive,0.9998760223388672,['User Interface & Experience'],Dashen Bank
1659,This is the best banking app ever. I recommend everyone to use it.,positive,0.9997599720954895,['User Interface & Experience'],Dashen Bank
1660,It is the best application!!!,positive,0.9998468160629272,['User Interface & Experience'],Dashen Bank
1661,"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",positive,0.9998323917388916,['Other'],Dashen Bank
1662,its features are so dynamic,positive,0.999643087387085,['Feature Requests'],Dashen Bank
1663,fast &Friendly user Application.,positive,0.9993237257003784,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1664,"Fast, Reliable and User Friendly. Keep it Up",positive,0.9997664093971252,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1665,"#dashen super app is easy to use, secure & fast transaction😍",positive,0.9874821901321411,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1666,i love this app esp 3 click that make e-commerce easier and convinient.,positive,0.9995126724243164,['User Interface & Experience'],Dashen Bank
1667,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,positive,0.9990369081497192,"['Account Access Issues', 'User Interface & Experience', 'Customer Support']",Dashen Bank
1668,Great for everyday banking and payments on the go,positive,0.9998255372047424,['Transaction Performance'],Dashen Bank
1669,"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",positive,0.9997794032096863,"['User Interface & Experience', 'Customer Support']",Dashen Bank
1670,making transactions has never been easier. the new update is just amazing,positive,0.9998310804367065,"['User Interface & Experience', 'Feature Requests']",Dashen Bank
1671,"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",positive,0.9850903749465942,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1672,The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,positive,0.999284565448761,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Dashen Bank
1673,betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,negative,-0.9886249303817749,['User Interface & Experience'],Dashen Bank
1674,Convenient!,positive,0.9936902523040771,['Other'],Dashen Bank
1675,It is an amazing application that meets the needs of customers.,positive,0.999864935874939,"['User Interface & Experience', 'Customer Support']",Dashen Bank
1676,Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,positive,0.9731148481369019,['Transaction Performance'],Dashen Bank
1677,the best Supper App ever,positive,0.999849796295166,['User Interface & Experience'],Dashen Bank
1678,"This is the best app ever, when is it planned to include digital lending and gasification?",positive,0.9990382194519043,['User Interface & Experience'],Dashen Bank
1679,"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",positive,0.999815046787262,"['User Interface & Experience', 'Customer Support']",Dashen Bank
1680,Dashen bank is my number one choice,positive,0.9996331930160522,['Other'],Dashen Bank
1681,Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,positive,0.9994714856147766,['User Interface & Experience'],Dashen Bank
1682,"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",positive,0.9991614818572998,"['Transaction Performance', 'User Interface & Experience', 'Customer Support']",Dashen Bank
1683,"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",positive,0.9998248219490051,['Other'],Dashen Bank
1684,it so fanrastic and user friendly app. Bravo Dashen bank thanks.,positive,0.9990429282188416,['User Interface & Experience'],Dashen Bank
1685,"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",positive,0.9997945427894592,['User Interface & Experience'],Dashen Bank
1686,A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,positive,0.9997891783714294,['Feature Requests'],Dashen Bank
1687,"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",positive,0.9998010993003845,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Dashen Bank
1688,Easy to use and has many options. It is the best financial app I have ever used.,positive,0.9997546076774597,"['User Interface & Experience', 'Feature Requests']",Dashen Bank
1689,"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",positive,0.9998537302017212,['Feature Requests'],Dashen Bank
1690,"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",positive,0.9997860789299011,['User Interface & Experience'],Dashen Bank
1691,"This app has everything I was looking for, dashen is becoming a grandmaster.",positive,0.9995651841163635,['Other'],Dashen Bank
1692,Very convenient,positive,0.9988445043563843,['Other'],Dashen Bank
1693,"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",positive,0.9997797608375549,['User Interface & Experience'],Dashen Bank
1694,wawwwww what nice super app !!keep it up dashen bank !!,positive,0.9991359114646912,['User Interface & Experience'],Dashen Bank
1695,"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",positive,0.9991750121116638,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1696,"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",positive,0.9995538592338562,['User Interface & Experience'],Dashen Bank
1697,"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",positive,0.9982724189758301,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1698,"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",positive,0.9994187355041504,"['Account Access Issues', 'User Interface & Experience']",Dashen Bank
1699,one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,positive,0.9995588660240173,['User Interface & Experience'],Dashen Bank
1700,"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",positive,0.9992392063140869,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1701,Excellent app.,positive,0.9998461008071899,['Other'],Dashen Bank
1702,This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,positive,0.9991500377655029,['Feature Requests'],Dashen Bank
1703,thanks again,positive,0.9998217225074768,['Other'],Dashen Bank
1704,Super Easy To Use and Fast Transaction.,positive,0.996877908706665,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1705,"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",positive,0.999527096748352,['User Interface & Experience'],Dashen Bank
1706,"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",positive,0.9953939914703369,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank
1707,"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",positive,0.9982413053512573,['Transaction Performance'],Dashen Bank
1708,what an App,positive,0.9938238859176636,['Other'],Dashen Bank
1709,The new e-commerce feature is incredibly amazing and user friendly.,positive,0.9998598098754883,"['User Interface & Experience', 'Feature Requests']",Dashen Bank
1710,"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",positive,0.9974797368049622,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Dashen Bank
1711,"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",positive,0.9997472167015076,"['Account Access Issues', 'User Interface & Experience', 'Feature Requests']",Dashen Bank
1712,"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",positive,0.9998795986175537,"['Customer Support', 'Feature Requests']",Dashen Bank
1713,"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",positive,0.9998557567596436,"['Customer Support', 'Feature Requests']",Dashen Bank
1714,"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",positive,0.9997962117195129,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience']",Dashen Bank
1715,"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",positive,0.8947896361351013,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Dashen Bank
1716,the chat banking and unique and only app that alow money request!!,negative,-0.9822685718536377,['Other'],Dashen Bank
1717,Better and inclusive app!,positive,0.999285876750946,['Other'],Dashen Bank
1718,Amazing Application,positive,0.9998698234558105,['User Interface & Experience'],Dashen Bank
1719,It keep my time to pay my bills and I generate my satment easily,positive,0.996675968170166,['Other'],Dashen Bank
1720,"It's an amazing app that is up-to-date with the times, wow wow",positive,0.9998683929443359,['User Interface & Experience'],Dashen Bank
1721,A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,positive,0.9993858337402344,['Feature Requests'],Dashen Bank
1722,"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",positive,0.9997283816337585,['User Interface & Experience'],Dashen Bank
1723,"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",positive,0.9997382760047913,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1724,"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",positive,0.9996484518051147,"['Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank
1725,"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",positive,0.9998247027397156,"['User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank
1726,"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",positive,0.9998260140419006,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']",Dashen Bank
1727,Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,positive,0.9817668795585632,['User Interface & Experience'],Dashen Bank
1728,"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",positive,0.9943593144416809,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1729,it's a hestorical app. in the bank industry.,negative,-0.9915915727615356,['Other'],Dashen Bank
1730,"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",positive,0.9996839761734009,"['Transaction Performance', 'Customer Support']",Dashen Bank
1731,"easy &,simple to use",positive,0.9968307614326477,['User Interface & Experience'],Dashen Bank
1732,"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",positive,0.9998811483383179,['Transaction Performance'],Dashen Bank
1733,"All in one, that is it 👌",positive,0.8945449590682983,['Other'],Dashen Bank
1734,", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",positive,0.9995104074478149,['User Interface & Experience'],Dashen Bank
1735,very easy and flexible app.,positive,0.9997106194496155,['User Interface & Experience'],Dashen Bank
1736,"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",positive,0.9998281002044678,"['User Interface & Experience', 'Feature Requests']",Dashen Bank
1737,dashen super app is simple faster and reliable.,positive,0.999518632888794,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1738,"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",positive,0.999748170375824,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience', 'Customer Support']",Dashen Bank
1739,"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",positive,0.9995062351226807,"['User Interface & Experience', 'Feature Requests']",Dashen Bank
1740,this app is the most simply to use and secure safe i love it to use for any bank transaction,positive,0.9964408278465271,['Other'],Dashen Bank
1741,"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",positive,0.9997468590736389,"['Transaction Performance', 'User Interface & Experience']",Dashen Bank
1742,An app with High performance and advanced features!,positive,0.9995831847190857,['Feature Requests'],Dashen Bank
1743,"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",positive,0.9997954964637756,"['User Interface & Experience', 'Feature Requests']",Dashen Bank
1744,"Good actually , but it have to WORK when developer option is on 🙏",negative,-0.9746389389038086,"['User Interface & Experience', 'Feature Requests']",Dashen Bank
1745,"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",positive,0.9981800317764282,['Account Access Issues'],Dashen Bank
1746,I appreciate that Dashen Bank takes lifestyle services into account.,positive,0.9980393052101135,"['Account Access Issues', 'Customer Support']",Dashen Bank
1747,keep it up!,positive,0.9998477697372437,['Other'],Dashen Bank
